FREQ;UNIT;INDIC_PS;GEO\TIME_PERIOD,2012 ,2013 ,2014 ,2015 ,2016 ,2017
A;NR_HAB;ITR501_01;HU,1.6 ,1.6 ,2.7 ,3.4 ,3.7 ,4.2
A;NR_HAB;ITR501_01;IE,: ,12.8 ,12.9 ,12.3 ,11.5 e,10.3 e
A;NR_HAB;ITR501_01;IS,7.1 ,10.3 ,12.1 ,11.5 ,13.5 ,16.3
A;NR_HAB;ITR501_01;IT,2.3 ,2.3 ,: c,: c,: c,2.4
A;NR_HAB;ITR501_01;LT,2.5 ,2.9 ,3.4 ,3.4 ,3.6 ,4.5
A;NR_HAB;ITR501_01;LU,: ,53.9 ,53.3 ,46.3 ,34.5 b,33.5
A;NR_HAB;ITR501_01;LV,2.2 ,2.5 ,3.2 ,3.9 ,5.3 ,5.6
A;NR_HAB;ITR501_01;MK,: ,1.0 ,1.1 ,1.2 ,0.5 ,0.5
A;NR_HAB;ITR501_01;MT,13.0 ,12.5 ,12.1 ,11.8 ,12.0 ,11.8
A;NR_HAB;ITR501_01;NL,: ,6.6 ,: c,: c,6.9 ,: c
A;NR_HAB;ITR501_01;NO,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR501_01;PL,2.5 ,1.5 ,1.6 ,1.6 ,1.4 ,1.9
A;NR_HAB;ITR501_01;PT,2.7 ,2.5 ,2.6 ,2.7 ,2.9 ,3.1
A;NR_HAB;ITR501_01;RO,0.7 ,0.6 ,0.8 ,0.8 ,0.9 ,1.0
A;NR_HAB;ITR501_01;RS,0.4 ,0.4 ,0.4 ,0.5 ,1.0 ,1.1
A;NR_HAB;ITR501_01;SE,: ,8.2 ,8.1 ,7.6 ,8.0 ,11.1
A;NR_HAB;ITR501_01;SI,: ,: ,6.2 ,5.9 ,5.9 ,: c
A;NR_HAB;ITR501_01;SK,5.4 ,4.9 ,: c,: c,6.5 ,4.3
A;NR_HAB;ITR501_01;UK,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR501_03_01;AT,: ,0.5 ,: c,: c,: c,: c
A;NR_HAB;ITR501_03_01;BE,0.7 ,1.0 ,: c,: c,: c,: c
A;NR_HAB;ITR501_03_01;BG,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03_01;CH,: ,0.2 ,0.7 ,0.7 ,: ,:
A;NR_HAB;ITR501_03_01;CY,0.2 ,0.2 ,0.2 ,0.2 ,0.2 ,0.2
A;NR_HAB;ITR501_03_01;CZ,: ,: ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03_01;DE,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR501_03_01;DK,0.9 ,1.1 ,: ,: c,: c,: c
A;NR_HAB;ITR501_03_01;EE,0.1 ,0.1 ,: c,: c,: c,: c
A;NR_HAB;ITR501_03_01;EL,: ,: ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03_01;ES,: ,0.0 ,: c,0.1 ,: c,: c
A;NR_HAB;ITR501_03_01;FI,0.2 ,0.2 ,0.2 ,0.1 ,: c,: c
A;NR_HAB;ITR501_03_01;FR,: ,: ,: ,: z,1.9 b,: c
A;NR_HAB;ITR501_03_01;HR,0.0 ,0.0 ,0.1 ,0.1 ,0.1 ,0.1
A;NR_HAB;ITR501_03_01;HU,0.0 ,0.0 ,0.0 ,0.0 ,0.1 ,0.1
A;NR_HAB;ITR501_03_01;IE,: ,2.3 ,2.1 b,: c,1.7 e,1.6 e
A;NR_HAB;ITR501_03_01;IS,0.3 ,0.3 ,0.3 ,0.3 ,0.3 ,0.5
A;NR_HAB;ITR501_03_01;IT,0.0 ,0.0 ,: c,: c,: c,: c
A;NR_HAB;ITR501_03_01;LT,0.0 ,0.0 ,0.0 ,0.1 ,0.1 ,0.0
A;NR_HAB;ITR501_03_01;LU,: ,0.8 ,0.9 ,1.0 ,3.5 b,3.9 b
A;NR_HAB;ITR501_03_01;LV,0.0 ,0.0 ,0.1 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03_01;MK,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03_01;MT,0.1 ,0.4 ,0.5 ,0.5 ,0.6 ,0.6
A;NR_HAB;ITR501_03_01;NL,: ,0.0 ,: c,: c,: c,: c
A;NR_HAB;ITR501_03_01;NO,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR501_03_01;PL,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03_01;PT,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03_01;RO,0.0 ,0.0 ,: c,: c,: c,: c
A;NR_HAB;ITR501_03_01;RS,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03_01;SE,: ,0.6 ,: c,: c,: c,:
A;NR_HAB;ITR501_03_01;SI,: ,: ,: c,: c,0.3 ,: c
A;NR_HAB;ITR501_03_01;SK,0.1 ,0.1 ,: c,: c,: c,: c
A;NR_HAB;ITR501_03_01;UK,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR501_03;AT,: ,3.6 ,0.8 ,4.5 ,6.0 ,6.8
A;NR_HAB;ITR501_03;BE,2.4 ,2.7 ,2.9 ,3.9 ,4.4 ,5.3
A;NR_HAB;ITR501_03;BG,0.2 ,0.2 ,0.2 ,0.3 ,0.3 ,0.4
A;NR_HAB;ITR501_03;CH,: ,: ,2.1 ,2.1 ,: ,1.8
A;NR_HAB;ITR501_03;CY,0.8 ,0.8 ,: ,: ,1.5 ,1.7
A;NR_HAB;ITR501_03;CZ,0.0 ,: ,0.1 ,0.5 ,0.3 ,0.3
A;NR_HAB;ITR501_03;DE,3.0 ,3.2 ,3.3 ,4.3 ,4.2 ,0.7 b
A;NR_HAB;ITR501_03;DK,: ,: ,: c,: c,: c,: c
A;NR_HAB;ITR501_03;EE,1.0 ,1.2 ,: c,: c,: c,: c
A;NR_HAB;ITR501_03;EL,0.1 ,0.2 ,0.3 ,0.4 ,0.4 b,0.5
A;NR_HAB;ITR501_03;ES,: ,0.5 ,0.4 ,0.5 ,1.1 ,1.5
A;NR_HAB;ITR501_03;FI,: ,: ,: ,: ,: ,2.7
A;NR_HAB;ITR501_03;FR,: ,: ,: ,: c,1.9 ,2.6
A;NR_HAB;ITR501_03;HR,0.1 ,0.2 ,0.3 ,0.4 ,0.5 ,0.6
A;NR_HAB;ITR501_03;HU,0.3 ,0.4 ,0.3 ,0.4 ,0.7 ,1.9
A;NR_HAB;ITR501_03;IE,: ,2.7 ,: b,: c,2.5 e,2.8 e
A;NR_HAB;ITR501_03;IS,: ,: ,0.3 ,0.3 ,0.3 ,0.5
A;NR_HAB;ITR501_03;IT,0.5 ,0.5 ,0.5 ,0.5 b,0.6 b,0.7
A;NR_HAB;ITR501_03;LT,0.4 ,0.5 ,0.5 ,0.6 ,0.6 ,0.7
A;NR_HAB;ITR501_03;LU,: ,5.8 ,4.4 ,4.8 ,10.4 b,11.3 b
A;NR_HAB;ITR501_03;LV,0.9 ,0.6 ,0.8 ,0.8 ,1.0 ,1.1
A;NR_HAB;ITR501_03;MK,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR501_03;MT,0.5 ,0.7 ,0.7 ,0.9 ,1.0 ,1.1
A;NR_HAB;ITR501_03;NL,: ,: ,: c,: c,: c,: c
A;NR_HAB;ITR501_03;NO,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR501_03;PL,: ,0.1 ,0.2 ,0.2 ,0.2 ,0.2
A;NR_HAB;ITR501_03;PT,0.6 ,0.7 ,0.7 ,0.6 ,0.7 ,0.7
A;NR_HAB;ITR501_03;RO,0.2 ,0.1 ,0.3 ,1.6 ,0.3 ,0.4
A;NR_HAB;ITR501_03;RS,: ,0.0 ,0.0 ,0.0 ,0.1 ,0.1
A;NR_HAB;ITR501_03;SE,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR501_03;SI,: ,: ,1.0 ,1.2 ,1.3 ,: c
A;NR_HAB;ITR501_03;SK,0.6 ,0.9 ,1.0 ,1.2 ,1.6 ,2.0
A;NR_HAB;ITR501_03;UK,: ,4.4 ,2.5 ,3.0 ,3.3 ,4.3
A;NR_HAB;ITR502_01_01;AT,: ,5.5 ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;BE,: ,8.4 ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;BG,: ,0.5 ,0.6 ,0.6 ,0.7 ,0.7
A;NR_HAB;ITR502_01_01;CH,: ,12.0 ,11.2 ,10.9 ,: ,:
A;NR_HAB;ITR502_01_01;CY,: ,4.4 ,2.4 ,2.4 ,2.4 ,2.6
A;NR_HAB;ITR502_01_01;CZ,: ,5.9 ,4.0 ,2.9 ,2.6 ,2.3
A;NR_HAB;ITR502_01_01;DE,: ,: ,: ,: ,4.1 ,3.9
A;NR_HAB;ITR502_01_01;DK,: ,6.8 ,6.0 ,: c,: c,: c
A;NR_HAB;ITR502_01_01;EE,: ,1.8 ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;EL,: ,2.3 ,2.3 ,1.4 ,1.2 ,1.0
A;NR_HAB;ITR502_01_01;ES,: ,1.3 ,: c,: c,1.0 ,0.9
A;NR_HAB;ITR502_01_01;FI,: ,3.1 ,2.4 ,2.3 ,: c,: c
A;NR_HAB;ITR502_01_01;FR,: ,: ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;HR,: ,1.8 ,1.8 ,1.8 ,1.6 ,1.6
A;NR_HAB;ITR502_01_01;HU,: ,1.8 ,1.7 ,1.5 ,2.1 ,2.1
A;NR_HAB;ITR502_01_01;IE,: ,7.2 ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;IS,: ,5.2 ,5.4 ,5.7 ,5.7 ,4.8
A;NR_HAB;ITR502_01_01;IT,1.4 ,1.4 ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;LT,: ,1.9 ,: c,: c,: c,1.5
A;NR_HAB;ITR502_01_01;LU,: ,53.5 ,48.5 ,44.8 ,39.9 b,39.9
A;NR_HAB;ITR502_01_01;LV,: ,1.4 ,1.5 ,1.5 ,1.8 ,1.8
A;NR_HAB;ITR502_01_01;MK,: ,: ,: ,: ,0.7 ,0.9
A;NR_HAB;ITR502_01_01;MT,: ,6.3 ,5.7 ,5.1 ,4.5 ,4.3
A;NR_HAB;ITR502_01_01;NL,: ,13.7 ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;NO,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR502_01_01;PL,: ,0.9 ,1.0 ,0.8 ,0.9 ,1.0
A;NR_HAB;ITR502_01_01;PT,: ,2.8 ,2.6 ,2.4 ,2.3 ,2.3
A;NR_HAB;ITR502_01_01;RO,: ,: ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;RS,: ,0.4 ,0.3 ,0.3 ,0.2 ,0.3
A;NR_HAB;ITR502_01_01;SE,: ,9.5 ,: c,: c,: c,: c
A;NR_HAB;ITR502_01_01;SI,: ,1.9 ,2.8 ,: c,: c,: c
A;NR_HAB;ITR502_01_01;SK,: ,5.1 ,: c,: c,: c,: bc
A;NR_HAB;ITR502_01_01;UK,: ,10.1 ,8.5 ,: ,: ,:
A;NR_HAB;ITR502_01;AT,: ,7.6 ,5.7 ,5.9 ,5.5 ,5.4
A;NR_HAB;ITR502_01;BE,: ,10.4 ,8.6 ,7.9 ,: c,: c
A;NR_HAB;ITR502_01;BG,: ,0.5 ,0.6 ,0.6 ,0.7 ,0.7
A;NR_HAB;ITR502_01;CH,: ,: ,21.8 ,19.8 ,: d,16.2
A;NR_HAB;ITR502_01;CY,: ,4.4 ,2.4 ,2.4 ,2.4 ,2.6
A;NR_HAB;ITR502_01;CZ,: ,5.9 ,4.0 ,2.9 ,2.6 ,2.3
A;NR_HAB;ITR502_01;DE,: ,: ,: ,: ,7.2 ,7.2
A;NR_HAB;ITR502_01;DK,: ,6.8 ,6.0 ,: c,: c,: c
A;NR_HAB;ITR502_01;EE,: ,1.8 ,: c,: c,: c,: c
A;NR_HAB;ITR502_01;EL,: ,2.3 ,2.3 ,1.4 ,1.2 ,1.0
A;NR_HAB;ITR502_01;ES,: ,2.0 ,1.6 ,1.5 ,1.7 ,1.5
A;NR_HAB;ITR502_01;FI,: ,3.1 ,2.4 ,2.3 ,: ,: c
A;NR_HAB;ITR502_01;FR,: ,5.4 ,5.1 ,4.6 ,4.6 ,4.4
A;NR_HAB;ITR502_01;HR,: ,1.8 ,1.8 ,1.8 ,1.6 ,1.6
A;NR_HAB;ITR502_01;HU,: ,1.8 ,1.7 ,1.5 ,2.1 ,2.2
A;NR_HAB;ITR502_01;IE,: ,9.0 ,6.1 b,6.1 ,: c,: c
A;NR_HAB;ITR502_01;IS,: ,5.2 ,5.4 ,5.7 ,5.7 ,4.8
A;NR_HAB;ITR502_01;IT,1.6 ,1.6 ,1.3 ,1.2 b,1.1 b,0.9
A;NR_HAB;ITR502_01;LT,: ,1.9 ,1.9 ,4.7 ,2.0 ,1.7
A;NR_HAB;ITR502_01;LU,: ,63.8 ,58.0 ,54.3 ,50.2 b,50.2
A;NR_HAB;ITR502_01;LV,: ,1.5 ,1.6 ,1.6 ,1.9 ,1.9
A;NR_HAB;ITR502_01;MK,: ,: ,: ,: ,0.8 ,0.9
A;NR_HAB;ITR502_01;MT,: ,6.5 ,6.0 ,5.4 ,4.8 ,4.6
A;NR_HAB;ITR502_01;NL,: ,: ,: c,: c,: c,: c
A;NR_HAB;ITR502_01;NO,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR502_01;PL,: ,0.9 ,1.0 ,0.9 ,0.9 ,1.0
A;NR_HAB;ITR502_01;PT,: ,3.1 ,2.8 ,2.6 ,2.6 ,2.6
A;NR_HAB;ITR502_01;RO,: ,: ,0.3 ,0.2 ,0.2 ,0.1
A;NR_HAB;ITR502_01;RS,: ,0.4 ,0.3 ,0.3 ,0.2 ,0.3
A;NR_HAB;ITR502_01;SE,: ,9.5 ,8.8 ,7.1 ,6.2 ,7.1
A;NR_HAB;ITR502_01;SI,: ,2.8 ,2.9 ,2.6 ,2.6 ,: c
A;NR_HAB;ITR502_01;SK,: ,5.1 ,: c,: c,2.1 ,1.4 b
A;NR_HAB;ITR502_01;UK,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR502_03_01;AT,: ,0.4 ,: c,: c,0.4 ,: c
A;NR_HAB;ITR502_03_01;BE,: ,0.4 ,: c,: c,: c,: c
A;NR_HAB;ITR502_03_01;BG,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;CH,: ,0.3 ,0.3 ,0.3 ,: ,:
A;NR_HAB;ITR502_03_01;CY,: ,0.1 ,0.1 ,0.1 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;CZ,: ,: ,0.1 ,0.1 ,0.1 ,0.1
A;NR_HAB;ITR502_03_01;DE,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR502_03_01;DK,: ,0.3 ,: ,: c,: c,: c
A;NR_HAB;ITR502_03_01;EE,: ,0.1 ,: c,: c,: c,: c
A;NR_HAB;ITR502_03_01;EL,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;ES,: ,0.0 ,: c,: c,: c,: c
A;NR_HAB;ITR502_03_01;FI,: ,0.2 ,0.2 ,: c,: c,: c
A;NR_HAB;ITR502_03_01;FR,: ,: ,: ,: z,: ,:
A;NR_HAB;ITR502_03_01;HR,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;HU,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;IE,: ,: ,0.9 b,: c,: c,: c
A;NR_HAB;ITR502_03_01;IS,: ,0.1 ,0.1 ,0.1 ,0.1 ,0.1
A;NR_HAB;ITR502_03_01;IT,0.0 ,0.0 ,: c,: c,: c,0.0
A;NR_HAB;ITR502_03_01;LT,: ,0.1 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;LU,: ,0.1 ,0.1 ,0.1 ,0.1 b,0.1
A;NR_HAB;ITR502_03_01;LV,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;MK,: ,: ,: ,: ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;MT,: ,0.1 ,0.1 ,0.1 ,0.1 ,0.1
A;NR_HAB;ITR502_03_01;NL,: ,0.1 ,: c,: c,: c,: c
A;NR_HAB;ITR502_03_01;NO,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR502_03_01;PL,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;PT,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;RO,: ,: ,: c,: c,: c,: c
A;NR_HAB;ITR502_03_01;RS,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03_01;SE,: ,0.8 ,: c,: c,: c,:
A;NR_HAB;ITR502_03_01;SI,: ,0.0 ,0.0 ,: c,: c,: c
A;NR_HAB;ITR502_03_01;SK,: ,0.3 ,0.2 ,: c,: c,: c
A;NR_HAB;ITR502_03_01;UK,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR502_03;AT,: ,1.8 ,1.9 ,2.0 ,2.2 ,2.4
A;NR_HAB;ITR502_03;BE,: ,2.0 ,2.1 ,3.9 ,4.7 ,6.4
A;NR_HAB;ITR502_03;BG,: ,0.1 ,0.4 ,0.3 ,0.3 ,0.4
A;NR_HAB;ITR502_03;CH,: ,: ,0.8 ,0.8 ,: ,0.9
A;NR_HAB;ITR502_03;CY,: ,0.7 ,: ,: ,0.6 ,0.7
A;NR_HAB;ITR502_03;CZ,: ,: ,0.2 ,0.3 ,41.6 b,41.1
A;NR_HAB;ITR502_03;DE,: ,: ,: ,: ,: ,3.4
A;NR_HAB;ITR502_03;DK,: ,: ,: c,: c,: c,: c
A;NR_HAB;ITR502_03;EE,: ,0.5 ,: c,: c,: c,: c
A;NR_HAB;ITR502_03;EL,: ,0.0 ,0.4 ,0.2 ,0.2 b,0.2
A;NR_HAB;ITR502_03;ES,: ,0.4 ,0.4 ,0.4 ,0.7 ,0.7
A;NR_HAB;ITR502_03;FI,: ,: ,: ,: c,0.3 ,0.4
A;NR_HAB;ITR502_03;FR,: ,: ,: ,0.3 ,0.4 ,0.4
A;NR_HAB;ITR502_03;HR,: ,0.0 ,0.1 ,0.1 ,0.1 ,0.2
A;NR_HAB;ITR502_03;HU,: ,0.2 ,0.3 ,0.2 ,0.4 ,1.3
A;NR_HAB;ITR502_03;IE,: ,0.7 ,: b,0.7 ,: c,: c
A;NR_HAB;ITR502_03;IS,: ,: ,0.1 ,0.1 ,0.1 ,0.1
A;NR_HAB;ITR502_03;IT,0.5 ,0.5 ,0.5 ,0.6 ,0.6 ,0.7
A;NR_HAB;ITR502_03;LT,: ,0.5 ,0.4 ,0.5 ,0.4 ,0.5
A;NR_HAB;ITR502_03;LU,: ,2.8 ,2.5 ,2.5 ,2.3 b,2.3
A;NR_HAB;ITR502_03;LV,: ,0.4 ,: ,0.6 ,0.7 ,0.7
A;NR_HAB;ITR502_03;MK,: ,: ,: ,: ,0.0 ,0.0
A;NR_HAB;ITR502_03;MT,: ,0.1 ,0.1 ,0.1 ,0.1 ,0.1
A;NR_HAB;ITR502_03;NL,: ,: ,: c,: c,: c,: c
A;NR_HAB;ITR502_03;NO,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR502_03;PL,: ,0.1 ,0.2 ,0.2 ,0.3 ,0.3
A;NR_HAB;ITR502_03;PT,: ,0.4 ,0.5 ,0.4 ,0.4 ,0.5
A;NR_HAB;ITR502_03;RO,: ,: ,0.1 ,0.2 ,0.2 ,0.2
A;NR_HAB;ITR502_03;RS,: ,0.0 ,0.0 ,0.0 ,0.0 ,0.0
A;NR_HAB;ITR502_03;SE,: ,: ,: ,: ,: ,:
A;NR_HAB;ITR502_03;SI,: ,0.1 ,0.3 ,0.5 ,0.6 ,: c
A;NR_HAB;ITR502_03;SK,: ,0.6 ,0.5 ,0.5 ,0.5 ,0.6
A;NR_HAB;ITR502_03;UK,: ,1.9 ,2.5 ,2.4 ,2.6 ,2.7
A;NR;ACC201_01_01;AT,: ,: ,: ,: ,: ,:
A;NR;ACC201_01_01;BE,670 ,669 ,669 ,664 ,662 ,662
A;NR;ACC201_01_01;BG,2872 ,2884 ,2886 ,2875 ,2892 ,2895
A;NR;ACC201_01_01;CH,1752 ,1657 ,1557 ,1459 ,1317 ,:
A;NR;ACC201_01_01;CY,60 ,60 ,58 ,56 ,1093 ,1093
A;NR;ACC201_01_01;CZ,: ,3314 ,3316 ,3314 ,3311 ,3314
A;NR;ACC201_01_01;DE,: ,: ,: ,13074 ,13160 ,13203
A;NR;ACC201_01_01;DK,697 ,631 ,211 ,203 ,195 ,170
A;NR;ACC201_01_01;EE,320 ,323 ,321 ,320 ,320 ,311
A;NR;ACC201_01_01;EL,778 ,727 ,715 ,712 ,709 ,695
A;NR;ACC201_01_01;ES,: ,2375 ,2384 ,2383 ,8787 ,8669
A;NR;ACC201_01_01;FI,924 ,891 ,872 ,870 ,845 ,816
A;NR;ACC201_01_01;FR,9880 ,: ,9574 ,9254 ,8835 ,8414
A;NR;ACC201_01_01;HR,1042 ,1016 ,1016 ,1016 ,1016 ,1016
A;NR;ACC201_01_01;HU,2761 ,2708 ,2671 ,2661 ,2918 ,2882
A;NR;ACC201_01_01;IE,1152 ,1147 ,1140 ,1130 ,1125 ,1123
A;NR;ACC201_01_01;IS,68 ,68 ,57 ,57 ,57 ,57
A;NR;ACC201_01_01;IT,13427 ,13427 ,: c,: c,15720 ,16287
A;NR;ACC201_01_01;LT,689 ,676 ,657 ,637 ,627 ,547
A;NR;ACC201_01_01;LU,97 ,97 ,97 ,96 ,62 ,63
A;NR;ACC201_01_01;LV,616 ,617 ,617 ,619 ,617 ,617
A;NR;ACC201_01_01;MK,328 ,329 ,315 ,315 ,315 ,361
A;NR;ACC201_01_01;MT,33 ,34 ,34 ,36 ,70 ,73
A;NR;ACC201_01_01;NL,: ,: ,: ,: ,: z,: c
A;NR;ACC201_01_01;NO,1407 ,1412 ,: ,1400 ,1351 ,1377
A;NR;ACC201_01_01;PL,4758 ,4689 ,4665 ,4671 ,7497 ,7564
A;NR;ACC201_01_01;PT,1814 ,1820 ,1793 ,1865 ,1917 ,1989
A;NR;ACC201_01_01;RO,1141 ,943 ,1010 ,897 ,887 ,936
A;NR;ACC201_01_01;RS,1264 ,1258 ,1255 ,1258 ,1287 ,1301
A;NR;ACC201_01_01;SE,285 ,277 ,274 ,260 ,1853 ,1857
A;NR;ACC201_01_01;SI,525 ,500 ,465 ,424 ,355 ,341
A;NR;ACC201_01_01;SK,1541 ,1539 ,1540 ,1540 ,1539 ,1537
A;NR;ACC201_01_01;UK,: ,: ,: ,: ,11659 ,11547
A;NR;ACC201_01_02;AT,: ,: ,: ,: ,: ,:
A;NR;ACC201_01_02;BE,670 ,674 ,675 ,680 ,675 ,675
A;NR;ACC201_01_02;BG,109 ,97 ,95 ,106 b,88 b,85
A;NR;ACC201_01_02;CH,497 ,569 ,660 ,735 ,849 ,:
A;NR;ACC201_01_02;CY,1072 ,1072 ,1003 ,1042 ,0 ,0
A;NR;ACC201_01_02;CZ,: ,14 ,14 ,14 ,14 ,14
A;NR;ACC201_01_02;DE,: ,: ,: ,11000 ,14000 ,11000
A;NR;ACC201_01_02;DK,100 ,148 ,709 ,907 ,879 ,856
A;NR;ACC201_01_02;EE,17 ,15 ,15 ,8 ,1 ,0
A;NR;ACC201_01_02;EL,731 ,726 ,720 ,720 ,694 ,657
A;NR;ACC201_01_02;ES,: ,651 ,605 ,587 ,: ,:
A;NR;ACC201_01_02;FI,175 ,420 ,576 ,526 ,57 d,77
A;NR;ACC201_01_02;FR,7153 ,: ,7501 ,7829 ,8298 ,8686
A;NR;ACC201_01_02;HR,: ,: ,0 ,0 ,0 ,0
A;NR;ACC201_01_02;HU,: ,0 ,: z,: z,121 d,123
A;NR;ACC201_01_02;IE,166 ,141 ,132 ,121 ,111 ,0
A;NR;ACC201_01_02;IS,1 ,1 ,2 ,2 ,2 ,2
A;NR;ACC201_01_02;IT,: ,: ,: z,: z,: z,: z
A;NR;ACC201_01_02;LT,14 ,19 ,22 ,22 ,21 ,17
A;NR;ACC201_01_02;LU,19 ,19 ,17 ,18 ,34 ,39
A;NR;ACC201_01_02;LV,: ,: ,0 ,0 ,0 ,0
A;NR;ACC201_01_02;MK,: ,: ,3 ,3 ,18 ,:
A;NR;ACC201_01_02;MT,28 ,29 ,29 ,30 ,28 ,30
A;NR;ACC201_01_02;NL,: ,: ,: ,: ,: z,: c
A;NR;ACC201_01_02;NO,: ,: ,: ,: ,: ,:
A;NR;ACC201_01_02;PL,3701 ,3195 ,2875 ,2716 ,: z,: z
A;NR;ACC201_01_02;PT,740 ,618 ,520 ,462 ,419 ,377
A;NR;ACC201_01_02;RO,4520 ,4632 ,4680 ,4714 ,4705 ,4761
A;NR;ACC201_01_02;RS,235 ,230 ,223 ,233 ,229 ,229
A;NR;ACC201_01_02;SE,3998 ,3921 ,3929 ,3907 ,3922 ,4032
A;NR;ACC201_01_02;SI,7 ,32 ,71 ,110 ,146 ,153
A;NR;ACC201_01_02;SK,45 ,45 ,45 ,43 ,40 ,40
A;NR;ACC201_01_02;UK,: ,: ,: ,: ,: ,:
A;NR;ACC201_01_03;AT,: ,: ,: ,: ,: ,:
A;NR;ACC201_01_03;BE,0 ,0 ,: z,: ,: z,: z
A;NR;ACC201_01_03;BG,0 ,0 ,: z,: ,: z,: z
A;NR;ACC201_01_03;CH,5 ,5 ,5 ,: ,: ,:
A;NR;ACC201_01_03;CY,0 ,0 ,: z,: ,: z,: z
A;NR;ACC201_01_03;CZ,: ,3511 ,3601 ,: ,: ,:
A;NR;ACC201_01_03;DE,: ,: ,: ,: ,: ,:
A;NR;ACC201_01_03;DK,0 ,0 ,0 ,: ,0 ,0
A;NR;ACC201_01_03;EE,0 ,1 ,320 ,: ,0 ,0
A;NR;ACC201_01_03;EL,2 ,2 ,: z,: ,0 ,0
A;NR;ACC201_01_03;ES,: ,6262 ,6055 ,: ,: ,:
A;NR;ACC201_01_03;FI,: ,: ,: z,: ,: z,: z
A;NR;ACC201_01_03;FR,: ,: ,: z,: ,: z,: z
A;NR;ACC201_01_03;HR,0 ,2 ,0 ,: ,0 ,0
A;NR;ACC201_01_03;HU,524 ,517 ,1113 ,: ,1070 ,1076
A;NR;ACC201_01_03;IE,0 ,0 ,: z,: ,: ,:
A;NR;ACC201_01_03;IS,78 ,76 ,85 ,: ,20 ,20
A;NR;ACC201_01_03;IT,: ,: ,: z,: ,: ,:
A;NR;ACC201_01_03;LT,27 ,28 ,27 ,: ,26 ,17
A;NR;ACC201_01_03;LU,: ,: ,0 ,: ,0 ,0
A;NR;ACC201_01_03;LV,1 ,1 ,1 ,: ,: ,1
A;NR;ACC201_01_03;MK,: ,: ,11 ,: ,: ,:
A;NR;ACC201_01_03;MT,2 ,2 ,2 ,: ,2 ,2
A;NR;ACC201_01_03;NL,: ,: ,: z,: ,: ,:
A;NR;ACC201_01_03;NO,1641 ,1590 ,: ,: ,: ,: z
A;NR;ACC201_01_03;PL,: ,: ,0 ,: ,0 ,0
A;NR;ACC201_01_03;PT,8 ,8 ,4 ,: ,: ,:
A;NR;ACC201_01_03;RO,7 ,5 ,5 ,: ,0 ,0
